User_ID,Visit_Date,Traffic_Source,Device,Country,User_Age,Gender,Product_Category,Product_Price,Added_To_Cart,Reached_Checkout,Purchased,Order_Value,Abandoned_Cart
1726,2025-09-08 05:46:57.817895,Facebook,Mobile,UK,39,Male,Electronics,400.11,Yes,Yes,Yes,400.11,No
1727,2025-09-20 05:46:57.817895,Direct,Desktop,Germany,49,Female,Beauty,51.26,Yes,No,No,0.0,Yes
1728,2025-11-04 05:46:57.817895,Google,Mobile,Germany,37,Female,Beauty,267.2,Yes,Yes,No,0.0,Yes
1729,2025-10-23 05:46:57.817895,Facebook,Mobile,Canada,53,Male,Clothing,112.36,Yes,No,No,0.0,Yes
1730,2026-02-14 05:46:57.817895,Direct,Mobile,UK,50,Female,Sports,42.86,No,No,No,0.0,No
1731,2026-01-16 05:46:57.817895,Email,Desktop,UK,32,Male,Beauty,256.44,No,No,No,0.0,No
1732,2025-11-25 05:46:57.817895,Referral,Mobile,Pakistan,20,Male,Clothing,254.79,Yes,Yes,Yes,254.79,No
1733,2025-10-16 05:46:57.817895,Google,Desktop,Pakistan,46,Female,Sports,356.38,Yes,Yes,Yes,356.38,No
1734,2025-09-01 05:46:57.817895,Referral,Tablet,USA,44,Female,Electronics,374.93,No,No,No,0.0,No
1735,2025-11-11 05:46:57.817895,Email,Desktop,Germany,22,Female,Clothing,366.62,Yes,Yes,Yes,366.62,No
1736,2025-09-20 05:46:57.817895,Direct,Desktop,Canada,48,Female,Sports,210.68,Yes,Yes,Yes,210.68,No
1737,2026-02-14 05:46:57.817895,Email,Mobile,Pakistan,39,Female,Home,319.53,Yes,No,No,0.0,Yes
1738,2025-10-13 05:46:57.817895,Email,Mobile,UK,52,Female,Home,292.7,Yes,Yes,Yes,292.7,No
1739,2026-01-02 05:46:57.817895,Referral,Tablet,USA,24,Female,Beauty,216.57,Yes,Yes,Yes,216.57,No
1740,2025-11-25 05:46:57.817895,Google,Mobile,Canada,23,Male,Sports,302.63,Yes,No,No,0.0,Yes
1741,2026-02-12 05:46:57.817895,Email,Mobile,Australia,43,Female,Home,474.15,Yes,Yes,Yes,474.15,No
1742,2025-09-17 05:46:57.817895,Referral,Desktop,UK,18,Male,Beauty,104.52,Yes,Yes,Yes,104.52,No
1743,2025-10-23 05:46:57.817895,Google,Mobile,UK,36,Female,Clothing,453.83,Yes,Yes,Yes,453.83,No
1744,2025-12-24 05:46:57.817895,Direct,Mobile,Australia,24,Female,Clothing,36.19,Yes,Yes,Yes,36.19,No
1745,2026-01-02 05:46:57.817895,Direct,Mobile,Germany,53,Male,Sports,161.11,Yes,Yes,Yes,161.11,No
1746,2026-01-19 05:46:57.817895,Facebook,Mobile,Germany,29,Male,Sports,151.19,No,No,No,0.0,No
1747,2025-10-09 05:46:57.817895,Referral,Desktop,Pakistan,37,Male,Sports,316.92,Yes,Yes,Yes,316.92,No
1748,2025-09-08 05:46:57.817895,Google,Mobile,Pakistan,40,Male,Sports,74.3,Yes,No,No,0.0,Yes
1749,2026-01-24 05:46:57.817895,Email,Mobile,UK,42,Female,Home,442.35,No,No,No,0.0,No
1750,2025-09-10 05:46:57.817895,Direct,Mobile,UK,47,Female,Home,415.99,Yes,Yes,Yes,415.99,No
1751,2025-12-28 05:46:57.817895,Google,Desktop,Pakistan,46,Male,Beauty,329.51,No,No,No,0.0,No
1752,2025-11-16 05:46:57.817895,Referral,Desktop,Australia,48,Male,Home,234.62,Yes,No,No,0.0,Yes
1753,2025-09-02 05:46:57.817895,Facebook,Mobile,Pakistan,35,Female,Clothing,467.15,Yes,Yes,No,0.0,Yes
1754,2026-02-06 05:46:57.817895,Direct,Desktop,UK,58,Female,Beauty,417.07,Yes,Yes,No,0.0,Yes
1755,2026-02-16 05:46:57.817895,Google,Mobile,Canada,36,Male,Home,254.66,Yes,No,No,0.0,Yes
1756,2025-10-26 05:46:57.817895,Google,Tablet,UK,21,Female,Sports,353.92,Yes,No,No,0.0,Yes
1757,2025-12-19 05:46:57.817895,Google,Mobile,Canada,18,Female,Home,287.8,Yes,Yes,Yes,287.8,No
1758,2026-01-01 05:46:57.817895,Referral,Desktop,Canada,58,Male,Electronics,298.09,No,No,No,0.0,No
1759,2025-11-20 05:46:57.817895,Referral,Mobile,UK,32,Male,Beauty,172.18,Yes,Yes,No,0.0,Yes
1760,2025-11-04 05:46:57.817895,Referral,Mobile,USA,25,Male,Home,236.42,Yes,No,No,0.0,Yes
1761,2026-01-10 05:46:57.817895,Email,Mobile,Pakistan,32,Male,Home,48.28,Yes,No,No,0.0,Yes
1762,2025-10-27 05:46:57.817895,Google,Desktop,Germany,32,Female,Clothing,185.1,No,No,No,0.0,No
1763,2025-11-04 05:46:57.817895,Direct,Mobile,UK,56,Male,Sports,350.96,No,No,No,0.0,No
1764,2025-09-14 05:46:57.817895,Referral,Tablet,Canada,39,Female,Sports,477.08,No,No,No,0.0,No
1765,2025-09-11 05:46:57.817895,Referral,Mobile,UK,35,Female,Clothing,481.9,Yes,No,No,0.0,Yes
1766,2025-10-27 05:46:57.817895,Google,Mobile,Pakistan,33,Female,Clothing,282.3,Yes,Yes,No,0.0,Yes
1767,2025-11-14 05:46:57.817895,Referral,Mobile,Australia,19,Female,Electronics,307.24,Yes,Yes,Yes,307.24,No
1768,2025-12-12 05:46:57.817895,Email,Desktop,Canada,53,Male,Beauty,101.0,No,No,No,0.0,No
1769,2025-11-27 05:46:57.817895,Email,Mobile,Germany,37,Female,Sports,350.7,No,No,No,0.0,No
1770,2026-02-06 05:46:57.817895,Referral,Desktop,Germany,33,Male,Clothing,44.62,No,No,No,0.0,No
1771,2025-09-25 05:46:57.817895,Google,Tablet,Germany,20,Female,Clothing,149.5,Yes,Yes,Yes,149.5,No
1772,2025-09-04 05:46:57.817895,Google,Tablet,Australia,47,Male,Beauty,337.5,Yes,No,No,0.0,Yes
1773,2025-10-08 05:46:57.817895,Google,Mobile,USA,19,Female,Clothing,162.05,Yes,Yes,No,0.0,Yes
1774,2025-09-26 05:46:57.817895,Facebook,Desktop,Canada,52,Female,Electronics,34.42,Yes,Yes,Yes,34.42,No
1775,2025-12-04 05:46:57.817895,Referral,Desktop,Australia,43,Male,Beauty,417.62,Yes,No,No,0.0,Yes
1776,2026-02-09 05:46:57.817895,Google,Mobile,Canada,22,Male,Electronics,162.06,Yes,Yes,Yes,162.06,No
1777,2026-01-07 05:46:57.817895,Email,Desktop,Australia,19,Male,Home,40.92,No,No,No,0.0,No
1778,2025-09-04 05:46:57.817895,Direct,Mobile,Australia,37,Male,Sports,46.65,Yes,No,No,0.0,Yes
1779,2026-02-19 05:46:57.817895,Direct,Mobile,USA,51,Female,Clothing,133.36,No,No,No,0.0,No
1780,2025-11-20 05:46:57.817895,Google,Mobile,Canada,51,Female,Beauty,97.23,Yes,Yes,Yes,97.23,No
1781,2025-10-04 05:46:57.817895,Direct,Mobile,Australia,37,Female,Electronics,389.41,Yes,Yes,Yes,389.41,No
1782,2026-01-16 05:46:57.817895,Direct,Mobile,USA,42,Female,Sports,167.63,Yes,Yes,Yes,167.63,No
1783,2025-11-08 05:46:57.817895,Facebook,Mobile,UK,37,Female,Sports,404.3,Yes,Yes,Yes,404.3,No
1784,2025-12-23 05:46:57.817895,Email,Desktop,Pakistan,42,Male,Clothing,95.18,Yes,Yes,Yes,95.18,No
1785,2025-10-09 05:46:57.817895,Email,Mobile,Australia,31,Male,Sports,251.51,Yes,Yes,Yes,251.51,No
1786,2026-01-31 05:46:57.817895,Facebook,Mobile,Germany,56,Female,Clothing,347.14,Yes,Yes,No,0.0,Yes
1787,2025-11-12 05:46:57.817895,Facebook,Mobile,USA,29,Male,Home,329.48,No,No,No,0.0,No
1788,2025-10-17 05:46:57.817895,Direct,Mobile,USA,22,Female,Clothing,304.55,No,No,No,0.0,No
1789,2025-11-18 05:46:57.817895,Referral,Desktop,Australia,19,Female,Electronics,463.16,No,No,No,0.0,No
1790,2025-11-24 05:46:57.817895,Direct,Mobile,USA,33,Male,Sports,121.98,Yes,No,No,0.0,Yes
1791,2026-01-19 05:46:57.817895,Facebook,Desktop,UK,47,Female,Sports,251.92,Yes,Yes,Yes,251.92,No
1792,2026-02-01 05:46:57.817895,Email,Mobile,USA,55,Male,Sports,443.16,Yes,Yes,Yes,443.16,No
1793,2026-02-08 05:46:57.817895,Direct,Desktop,Pakistan,59,Female,Clothing,48.17,No,No,No,0.0,No
1794,2026-01-31 05:46:57.817895,Referral,Mobile,Pakistan,41,Male,Beauty,37.39,Yes,Yes,Yes,37.39,No
1795,2025-11-29 05:46:57.817895,Direct,Mobile,Germany,47,Female,Clothing,124.32,Yes,Yes,Yes,124.32,No
1796,2025-08-26 05:46:57.817895,Google,Desktop,UK,54,Female,Electronics,320.18,Yes,No,No,0.0,Yes
1797,2025-09-26 05:46:57.817895,Direct,Mobile,Pakistan,56,Male,Clothing,137.34,Yes,Yes,No,0.0,Yes
1798,2026-01-29 05:46:57.817895,Facebook,Desktop,Australia,28,Female,Sports,103.22,No,No,No,0.0,No
1799,2026-02-01 05:46:57.817895,Email,Desktop,Canada,31,Female,Home,234.81,Yes,Yes,Yes,234.81,No
1800,2025-11-09 05:46:57.817895,Email,Mobile,Canada,40,Male,Electronics,310.66,Yes,No,No,0.0,Yes
1801,2025-12-18 05:46:57.817895,Facebook,Mobile,Canada,33,Male,Home,131.79,No,No,No,0.0,No
1802,2026-01-25 05:46:57.817895,Google,Mobile,Australia,38,Male,Electronics,157.34,Yes,Yes,Yes,157.34,No
1803,2026-01-21 05:46:57.817895,Facebook,Tablet,USA,21,Female,Electronics,310.64,Yes,Yes,Yes,310.64,No
1804,2025-12-05 05:46:57.817895,Direct,Desktop,Australia,50,Male,Sports,473.41,Yes,No,No,0.0,Yes
1805,2026-02-06 05:46:57.817895,Facebook,Mobile,USA,31,Male,Clothing,340.62,No,No,No,0.0,No
1806,2025-12-05 05:46:57.817895,Facebook,Mobile,Canada,36,Male,Sports,393.62,No,No,No,0.0,No
1807,2025-11-22 05:46:57.817895,Google,Mobile,Germany,22,Female,Sports,189.74,Yes,No,No,0.0,Yes
1808,2026-02-14 05:46:57.817895,Direct,Desktop,Germany,53,Male,Sports,143.4,No,No,No,0.0,No
1809,2025-12-24 05:46:57.817895,Referral,Mobile,USA,48,Female,Home,232.59,Yes,Yes,Yes,232.59,No
1810,2026-01-14 05:46:57.817895,Referral,Mobile,Canada,35,Female,Electronics,405.5,Yes,Yes,Yes,405.5,No
1811,2025-12-08 05:46:57.817895,Email,Desktop,Australia,48,Male,Beauty,233.59,Yes,No,No,0.0,Yes
1812,2025-12-21 05:46:57.817895,Facebook,Mobile,Germany,47,Female,Clothing,424.9,No,No,No,0.0,No
1813,2026-02-12 05:46:57.817895,Email,Mobile,USA,38,Female,Sports,494.5,Yes,Yes,Yes,494.5,No
1814,2025-10-12 05:46:57.817895,Google,Tablet,Australia,47,Female,Electronics,45.29,No,No,No,0.0,No
1815,2025-12-06 05:46:57.817895,Referral,Desktop,Canada,58,Female,Clothing,32.25,No,No,No,0.0,No
1816,2025-10-24 05:46:57.817895,Facebook,Mobile,UK,21,Female,Beauty,83.3,No,No,No,0.0,No
1817,2025-12-25 05:46:57.817895,Google,Mobile,Canada,22,Male,Beauty,198.34,Yes,No,No,0.0,Yes
1818,2026-01-05 05:46:57.817895,Google,Mobile,Canada,58,Male,Sports,74.21,Yes,No,No,0.0,Yes
1819,2025-09-02 05:46:57.817895,Facebook,Mobile,Australia,27,Male,Beauty,436.63,Yes,Yes,Yes,436.63,No
1820,2025-08-30 05:46:57.817895,Google,Desktop,Australia,44,Female,Beauty,21.34,Yes,Yes,Yes,21.34,No
1821,2025-11-05 05:46:57.817895,Facebook,Mobile,Pakistan,33,Male,Clothing,164.74,No,No,No,0.0,No
1822,2025-12-05 05:46:57.817895,Facebook,Desktop,Pakistan,47,Female,Clothing,100.5,Yes,Yes,No,0.0,Yes
1823,2026-01-31 05:46:57.817895,Direct,Tablet,Australia,30,Female,Sports,466.45,No,No,No,0.0,No
1824,2025-10-04 05:46:57.817895,Email,Mobile,Australia,53,Female,Electronics,338.05,No,No,No,0.0,No
1825,2025-12-16 05:46:57.817895,Google,Mobile,UK,38,Female,Sports,456.89,Yes,Yes,Yes,456.89,No
1826,2025-09-01 05:46:57.817895,Google,Mobile,UK,57,Male,Home,486.44,Yes,Yes,Yes,486.44,No
1827,2025-11-04 05:46:57.817895,Direct,Tablet,Canada,32,Female,Beauty,253.58,Yes,No,No,0.0,Yes
1828,2026-02-18 05:46:57.817895,Direct,Desktop,Germany,37,Male,Electronics,124.82,Yes,Yes,No,0.0,Yes
1829,2025-11-24 05:46:57.817895,Direct,Mobile,UK,37,Male,Clothing,104.93,Yes,Yes,No,0.0,Yes
1830,2025-10-25 05:46:57.817895,Referral,Desktop,Canada,22,Female,Home,119.23,Yes,No,No,0.0,Yes
1831,2025-11-16 05:46:57.817895,Referral,Mobile,USA,49,Male,Home,357.21,Yes,Yes,Yes,357.21,No
1832,2025-10-25 05:46:57.817895,Referral,Tablet,Pakistan,23,Male,Beauty,29.82,No,No,No,0.0,No
1833,2025-12-13 05:46:57.817895,Facebook,Mobile,Germany,47,Male,Clothing,35.17,Yes,Yes,No,0.0,Yes
1834,2025-12-29 05:46:57.817895,Google,Mobile,Canada,43,Female,Electronics,307.99,Yes,Yes,Yes,307.99,No
1835,2025-08-31 05:46:57.817895,Email,Desktop,Australia,54,Female,Clothing,324.61,Yes,Yes,Yes,324.61,No
1836,2025-11-16 05:46:57.817895,Facebook,Mobile,USA,30,Female,Beauty,335.98,No,No,No,0.0,No
1837,2026-01-03 05:46:57.817895,Google,Mobile,Pakistan,46,Male,Home,192.22,No,No,No,0.0,No
1838,2026-01-05 05:46:57.817895,Google,Mobile,USA,22,Male,Beauty,404.91,Yes,No,No,0.0,Yes
1839,2025-10-21 05:46:57.817895,Direct,Mobile,Canada,42,Female,Sports,271.48,No,No,No,0.0,No
1840,2025-09-15 05:46:57.817895,Direct,Mobile,UK,30,Female,Home,61.68,No,No,No,0.0,No
1841,2026-01-25 05:46:57.817895,Facebook,Tablet,Pakistan,41,Male,Beauty,400.58,No,No,No,0.0,No
1842,2025-12-29 05:46:57.817895,Direct,Mobile,USA,48,Female,Electronics,477.0,Yes,Yes,Yes,477.0,No
1843,2025-08-27 05:46:57.817895,Google,Mobile,UK,37,Female,Electronics,39.42,No,No,No,0.0,No
1844,2025-12-29 05:46:57.817895,Direct,Desktop,Germany,25,Male,Electronics,201.76,Yes,Yes,Yes,201.76,No
1845,2025-10-04 05:46:57.817895,Referral,Mobile,Canada,26,Male,Sports,248.88,No,No,No,0.0,No
1846,2025-12-08 05:46:57.817895,Direct,Mobile,Canada,38,Female,Clothing,81.77,Yes,Yes,Yes,81.77,No
1847,2025-09-07 05:46:57.817895,Google,Desktop,Pakistan,37,Female,Electronics,435.18,No,No,No,0.0,No
1848,2025-09-05 05:46:57.817895,Facebook,Desktop,USA,32,Female,Sports,149.23,No,No,No,0.0,No
1849,2025-11-19 05:46:57.817895,Email,Desktop,Germany,43,Female,Electronics,393.67,Yes,No,No,0.0,Yes
1850,2025-09-05 05:46:57.817895,Direct,Desktop,Australia,59,Male,Sports,338.79,No,No,No,0.0,No
1851,2026-01-12 05:46:57.817895,Google,Mobile,Pakistan,28,Female,Electronics,303.04,Yes,No,No,0.0,Yes
1852,2025-09-18 05:46:57.817895,Email,Tablet,Australia,54,Female,Clothing,104.15,Yes,Yes,Yes,104.15,No
1853,2025-10-08 05:46:57.817895,Email,Mobile,Pakistan,58,Male,Beauty,118.14,Yes,No,No,0.0,Yes
1854,2025-12-24 05:46:57.817895,Referral,Desktop,USA,28,Male,Electronics,33.2,No,No,No,0.0,No
1855,2026-01-18 05:46:57.817895,Email,Mobile,Germany,44,Male,Beauty,127.95,Yes,Yes,Yes,127.95,No
1856,2025-10-18 05:46:57.817895,Google,Tablet,USA,47,Male,Electronics,179.27,Yes,Yes,No,0.0,Yes
1857,2025-12-02 05:46:57.817895,Google,Desktop,Canada,36,Male,Clothing,418.24,No,No,No,0.0,No
1858,2026-02-13 05:46:57.817895,Direct,Desktop,Australia,51,Male,Beauty,189.53,No,No,No,0.0,No
1859,2026-01-07 05:46:57.817895,Direct,Mobile,UK,55,Male,Sports,379.76,No,No,No,0.0,No
1860,2025-12-21 05:46:57.817895,Direct,Mobile,Canada,40,Female,Electronics,225.33,Yes,No,No,0.0,Yes
1861,2025-10-16 05:46:57.817895,Email,Desktop,Canada,18,Female,Electronics,394.59,Yes,Yes,Yes,394.59,No
1862,2025-09-25 05:46:57.817895,Email,Desktop,Australia,20,Male,Sports,488.37,Yes,Yes,Yes,488.37,No
1863,2025-10-14 05:46:57.817895,Referral,Mobile,Pakistan,20,Female,Clothing,127.52,Yes,Yes,Yes,127.52,No
1864,2025-10-07 05:46:57.817895,Direct,Tablet,Canada,45,Female,Home,432.55,Yes,Yes,Yes,432.55,No
1865,2025-11-14 05:46:57.817895,Facebook,Desktop,Germany,31,Male,Electronics,314.69,Yes,Yes,No,0.0,Yes
1866,2026-01-17 05:46:57.817895,Referral,Mobile,Canada,47,Male,Sports,410.47,No,No,No,0.0,No
1867,2026-01-21 05:46:57.817895,Facebook,Desktop,Germany,22,Male,Home,329.28,Yes,Yes,Yes,329.28,No
1868,2025-09-30 05:46:57.817895,Email,Mobile,USA,32,Male,Electronics,217.74,Yes,Yes,Yes,217.74,No
1869,2025-11-28 05:46:57.817895,Referral,Mobile,Pakistan,55,Male,Beauty,121.76,Yes,Yes,Yes,121.76,No
1870,2025-10-19 05:46:57.817895,Referral,Mobile,Germany,31,Female,Sports,44.32,Yes,Yes,Yes,44.32,No
1871,2025-12-07 05:46:57.817895,Google,Mobile,Canada,31,Female,Beauty,272.4,Yes,Yes,Yes,272.4,No
1872,2025-10-22 05:46:57.817895,Email,Desktop,Pakistan,25,Male,Clothing,495.26,Yes,No,No,0.0,Yes
1873,2026-01-02 05:46:57.817895,Email,Mobile,Pakistan,25,Male,Home,371.64,No,No,No,0.0,No
1874,2026-01-27 05:46:57.817895,Referral,Desktop,Germany,36,Female,Sports,170.4,Yes,Yes,Yes,170.4,No
1875,2025-09-28 05:46:57.817895,Email,Desktop,Germany,49,Female,Electronics,415.33,Yes,No,No,0.0,Yes
1876,2025-11-25 05:46:57.817895,Referral,Desktop,UK,48,Female,Electronics,386.8,No,No,No,0.0,No
1877,2025-11-29 05:46:57.817895,Google,Mobile,UK,46,Male,Home,148.0,No,No,No,0.0,No
1878,2026-01-06 05:46:57.817895,Referral,Desktop,Pakistan,58,Male,Beauty,17.01,No,No,No,0.0,No
1879,2025-11-08 05:46:57.817895,Email,Mobile,Australia,28,Female,Beauty,67.9,No,No,No,0.0,No
1880,2025-10-12 05:46:57.817895,Email,Mobile,Australia,30,Male,Sports,439.88,No,No,No,0.0,No
1881,2025-11-26 05:46:57.817895,Referral,Mobile,UK,44,Female,Sports,419.92,Yes,No,No,0.0,Yes
1882,2026-01-30 05:46:57.817895,Referral,Mobile,Canada,36,Male,Beauty,154.65,No,No,No,0.0,No
1883,2025-09-17 05:46:57.817895,Referral,Desktop,USA,43,Male,Sports,149.75,Yes,Yes,Yes,149.75,No
1884,2026-01-19 05:46:57.817895,Direct,Mobile,Pakistan,54,Female,Beauty,398.5,Yes,Yes,No,0.0,Yes
1885,2025-09-30 05:46:57.817895,Email,Desktop,USA,26,Female,Home,469.49,Yes,Yes,Yes,469.49,No
1886,2025-08-28 05:46:57.817895,Email,Mobile,UK,45,Male,Sports,391.78,Yes,Yes,No,0.0,Yes
1887,2025-12-10 05:46:57.817895,Direct,Mobile,Germany,49,Female,Beauty,306.73,Yes,Yes,Yes,306.73,No
1888,2025-12-28 05:46:57.817895,Referral,Tablet,Pakistan,20,Male,Sports,128.91,Yes,Yes,Yes,128.91,No
1889,2025-09-13 05:46:57.817895,Google,Desktop,UK,49,Female,Electronics,267.62,Yes,Yes,Yes,267.62,No
1890,2026-01-23 05:46:57.817895,Referral,Mobile,Canada,22,Female,Electronics,124.42,No,No,No,0.0,No
1891,2025-10-13 05:46:57.817895,Referral,Mobile,Pakistan,25,Male,Clothing,405.93,No,No,No,0.0,No
1892,2026-02-17 05:46:57.817895,Direct,Mobile,Pakistan,31,Male,Beauty,199.61,Yes,No,No,0.0,Yes
1893,2026-02-19 05:46:57.817895,Email,Mobile,Australia,20,Male,Clothing,418.51,No,No,No,0.0,No
1894,2025-11-28 05:46:57.817895,Referral,Desktop,Germany,41,Female,Beauty,196.99,Yes,No,No,0.0,Yes
1895,2025-12-07 05:46:57.817895,Email,Desktop,Pakistan,30,Female,Sports,413.83,No,No,No,0.0,No
1896,2026-02-04 05:46:57.817895,Facebook,Mobile,Germany,46,Male,Beauty,173.33,Yes,Yes,Yes,173.33,No
1897,2025-12-19 05:46:57.817895,Email,Tablet,UK,25,Female,Electronics,225.67,Yes,Yes,No,0.0,Yes
1898,2025-11-30 05:46:57.817895,Google,Mobile,Canada,59,Male,Sports,311.59,Yes,Yes,No,0.0,Yes
1899,2025-10-29 05:46:57.817895,Google,Mobile,Canada,48,Male,Electronics,44.44,Yes,Yes,Yes,44.44,No
1900,2025-11-11 05:46:57.817895,Referral,Mobile,Pakistan,43,Male,Sports,474.62,Yes,No,No,0.0,Yes
1901,2026-02-02 05:46:57.817895,Email,Desktop,Pakistan,35,Male,Beauty,291.07,Yes,No,No,0.0,Yes
1902,2026-02-04 05:46:57.817895,Referral,Mobile,UK,35,Male,Beauty,258.83,Yes,Yes,Yes,258.83,No
1903,2025-08-30 05:46:57.817895,Direct,Mobile,Australia,24,Female,Electronics,421.3,Yes,Yes,No,0.0,Yes
1904,2025-10-02 05:46:57.817895,Google,Mobile,Australia,55,Female,Home,434.22,Yes,Yes,Yes,434.22,No
1905,2026-02-10 05:46:57.817895,Referral,Mobile,Australia,33,Male,Beauty,265.91,No,No,No,0.0,No
1906,2025-12-17 05:46:57.817895,Direct,Desktop,Germany,50,Female,Home,464.36,Yes,No,No,0.0,Yes
1907,2025-12-27 05:46:57.817895,Referral,Mobile,Australia,20,Male,Sports,41.72,Yes,Yes,No,0.0,Yes
1908,2025-09-05 05:46:57.817895,Email,Mobile,Canada,55,Female,Home,65.48,No,No,No,0.0,No
1909,2026-01-02 05:46:57.817895,Email,Desktop,Germany,21,Female,Electronics,302.43,No,No,No,0.0,No
1910,2025-09-11 05:46:57.817895,Email,Tablet,UK,53,Male,Clothing,183.49,Yes,Yes,No,0.0,Yes
1911,2025-10-03 05:46:57.817895,Email,Tablet,Canada,21,Female,Clothing,237.47,No,No,No,0.0,No
1912,2025-09-14 05:46:57.817895,Facebook,Mobile,Canada,59,Male,Electronics,170.76,Yes,No,No,0.0,Yes
1913,2026-01-14 05:46:57.817895,Direct,Mobile,USA,26,Female,Clothing,208.32,Yes,No,No,0.0,Yes
1914,2025-12-01 05:46:57.817895,Direct,Mobile,UK,57,Male,Electronics,413.1,Yes,No,No,0.0,Yes
1915,2025-09-19 05:46:57.817895,Email,Mobile,UK,34,Male,Beauty,300.8,Yes,Yes,Yes,300.8,No
1916,2025-09-01 05:46:57.817895,Facebook,Tablet,USA,34,Male,Home,498.7,Yes,Yes,Yes,498.7,No
1917,2025-12-02 05:46:57.817895,Email,Mobile,Germany,50,Male,Clothing,395.57,No,No,No,0.0,No
1918,2025-11-19 05:46:57.817895,Facebook,Mobile,Australia,37,Male,Beauty,144.1,Yes,Yes,Yes,144.1,No
1919,2025-10-05 05:46:57.817895,Email,Mobile,Australia,31,Male,Clothing,139.53,No,No,No,0.0,No
1920,2026-02-12 05:46:57.817895,Google,Mobile,Australia,39,Female,Sports,174.59,Yes,No,No,0.0,Yes
1921,2025-09-07 05:46:57.817895,Google,Desktop,Australia,44,Male,Electronics,423.2,Yes,No,No,0.0,Yes
1922,2025-11-10 05:46:57.817895,Referral,Mobile,Australia,20,Female,Electronics,23.37,Yes,No,No,0.0,Yes
1923,2025-08-26 05:46:57.817895,Email,Mobile,USA,41,Male,Beauty,122.79,No,No,No,0.0,No
1924,2025-12-21 05:46:57.817895,Direct,Mobile,UK,47,Female,Sports,453.41,Yes,Yes,Yes,453.41,No
1925,2025-09-30 05:46:57.817895,Referral,Mobile,Germany,25,Male,Home,323.55,No,No,No,0.0,No
1926,2025-11-01 05:46:57.817895,Google,Mobile,Canada,39,Male,Sports,121.16,No,No,No,0.0,No
1927,2026-02-06 05:46:57.817895,Email,Desktop,Australia,42,Female,Sports,117.38,Yes,No,No,0.0,Yes
1928,2025-10-04 05:46:57.817895,Referral,Mobile,USA,27,Male,Home,432.68,No,No,No,0.0,No
1929,2025-10-25 05:46:57.817895,Email,Desktop,Germany,46,Male,Home,447.94,No,No,No,0.0,No
1930,2025-10-23 05:46:57.817895,Google,Tablet,Germany,57,Male,Sports,135.5,Yes,Yes,Yes,135.5,No
1931,2025-12-27 05:46:57.817895,Referral,Tablet,Germany,18,Male,Clothing,216.05,Yes,Yes,Yes,216.05,No
1932,2025-12-13 05:46:57.817895,Google,Tablet,USA,38,Female,Clothing,418.95,Yes,Yes,Yes,418.95,No
1933,2025-09-07 05:46:57.817895,Facebook,Mobile,Canada,56,Male,Sports,387.79,Yes,Yes,No,0.0,Yes
1934,2025-11-16 05:46:57.817895,Google,Mobile,Australia,41,Female,Clothing,408.82,Yes,Yes,Yes,408.82,No
1935,2026-01-01 05:46:57.817895,Email,Mobile,Germany,26,Male,Home,264.02,Yes,No,No,0.0,Yes
1936,2025-11-02 05:46:57.817895,Direct,Desktop,USA,43,Male,Home,456.66,No,No,No,0.0,No
1937,2026-01-16 05:46:57.817895,Google,Tablet,UK,26,Male,Clothing,169.72,Yes,No,No,0.0,Yes
1938,2025-12-25 05:46:57.817895,Direct,Desktop,USA,37,Male,Home,86.77,No,No,No,0.0,No
1939,2025-11-21 05:46:57.817895,Facebook,Mobile,USA,52,Female,Electronics,357.28,Yes,Yes,Yes,357.28,No
1940,2025-09-21 05:46:57.817895,Referral,Tablet,USA,53,Male,Home,274.28,Yes,Yes,Yes,274.28,No
1941,2025-10-29 05:46:57.817895,Referral,Mobile,Germany,59,Male,Sports,428.75,No,No,No,0.0,No
1942,2026-02-03 05:46:57.817895,Direct,Mobile,USA,53,Male,Beauty,49.77,Yes,Yes,Yes,49.77,No
1943,2025-08-29 05:46:57.817895,Referral,Mobile,UK,26,Female,Clothing,423.41,Yes,Yes,Yes,423.41,No
1944,2026-02-08 05:46:57.817895,Google,Mobile,Germany,39,Female,Clothing,153.71,Yes,Yes,Yes,153.71,No
1945,2026-02-04 05:46:57.817895,Direct,Mobile,UK,18,Female,Home,330.88,Yes,No,No,0.0,Yes
1946,2025-10-08 05:46:57.817895,Email,Mobile,Pakistan,22,Female,Home,29.66,Yes,Yes,Yes,29.66,No
1947,2026-01-22 05:46:57.817895,Google,Mobile,USA,26,Male,Beauty,308.69,Yes,No,No,0.0,Yes
1948,2025-10-10 05:46:57.817895,Google,Desktop,Australia,54,Male,Beauty,361.46,No,No,No,0.0,No
1949,2025-09-24 05:46:57.817895,Google,Desktop,Australia,55,Female,Sports,190.69,Yes,No,No,0.0,Yes
1950,2026-01-10 05:46:57.817895,Email,Desktop,Germany,36,Male,Electronics,115.55,Yes,Yes,Yes,115.55,No
1951,2025-09-03 05:46:57.817895,Facebook,Mobile,Australia,25,Male,Sports,273.44,Yes,Yes,No,0.0,Yes
1952,2025-12-20 05:46:57.817895,Referral,Desktop,Germany,59,Female,Clothing,418.26,Yes,No,No,0.0,Yes
1953,2025-09-07 05:46:57.817895,Direct,Tablet,USA,49,Male,Home,168.54,Yes,Yes,Yes,168.54,No
1954,2025-11-12 05:46:57.817895,Facebook,Mobile,Canada,30,Female,Sports,133.71,Yes,No,No,0.0,Yes
